date,iso_week,open,high,low,close,volume,market_capitalization,close_point_relative_normalization,volume_point_relative_normalization
2016-08-26,2016-34,577.75,580.62,576.86,579.65,48856800.0,9147170000.0,-0.0028556192048991846,0.27565444889476076
2016-08-27,2016-34,579.45,579.85,568.63,569.95,59698300.0,9174990000.0,-0.019542068775696086,0.558726768565565
2016-08-28,2016-35,569.83,574.04,569.74,573.91,86301600.0,9023610000.0,0.0,0.0
2016-08-29,2016-35,574.07,576.28,573.47,574.11,110398000.0,9091830000.0,0.0003484866965204336,0.2792115094042289
2016-08-30,2016-35,574.11,578.36,574.11,577.5,70342400.0,9093530000.0,0.006255336202540596,-0.18492357036254248
2016-08-31,2016-35,577.59,577.86,573.64,575.47,75840900.0,9149730000.0,0.0027181962328588494,-0.12121096248505248
2016-09-01,2016-35,575.55,576.31,571.81,572.3,76923400.0,9118280000.0,-0.0028053179069889023,-0.10866774196538653
2016-09-02,2016-35,572.41,575.64,570.81,575.54,79910800.0,9069550000.0,0.002840166576640879,-0.07405192951231498
2016-09-03,2016-35,575.55,599.5,574.06,598.21,159014000.0,9120440000.0,0.042341133627223915,0.8425382611678114
2016-09-04,2016-36,598.59,611.84,596.85,608.63,97942900.0,9486370000.0,0.0,0.0
2016-09-05,2016-36,608.99,609.05,602.24,606.59,82446800.0,9652490000.0,-0.0033517900859306726,-0.15821565422302175
2016-09-06,2016-36,606.51,610.83,605.09,610.44,78529100.0,9614140000.0,0.0029738921840856136,-0.1982154908625332
2016-09-07,2016-36,610.57,614.54,608.51,614.54,75032400.0,9679610000.0,0.009710333043063901,-0.23391690464546178
2016-09-08,2016-36,614.63,628.77,613.84,626.32,86713000.0,9745120000.0,0.02906527775495804,-0.1146576219409472
2016-09-09,2016-36,626.35,626.83,620.26,622.86,64550200.0,9931980000.0,0.023380378883722575,-0.34094048675299593
2016-09-10,2016-36,622.93,625.1,622.39,623.51,45016800.0,9878730000.0,0.024448351215023978,-0.540377097267898
2016-09-11,2016-37,623.42,628.82,600.51,606.72,73610800.0,9887780000.0,0.0,0.0
2016-09-12,2016-37,607.0,608.46,605.41,608.24,72812300.0,9628560000.0,0.0025052742616034074,-0.010847593016242163
2016-09-13,2016-37,608.02,611.19,606.92,609.24,86920600.0,9645930000.0,0.004153481012658222,0.18081314154988126
2016-09-14,2016-37,608.84,611.95,608.41,610.68,47877700.0,9660080000.0,0.006526898734177111,-0.34958321333282616
2016-09-15,2016-37,610.59,611.09,607.15,607.15,59464600.0,9688940000.0,0.0007087289029534816,-0.19217560466670647
2016-09-16,2016-37,607.25,609.26,606.74,606.97,64963400.0,9637020000.0,0.0004120516877637037,-0.1174746097040108
2016-09-17,2016-37,607.22,607.86,605.19,605.98,37140300.0,9637600000.0,-0.0012196729957806296,-0.49545039586582407
2016-09-18,2016-38,606.28,610.16,605.86,609.87,48679400.0,9623950000.0,0.0,0.0
2016-09-19,2016-38,609.87,610.93,608.27,609.23,54796400.0,9681960000.0,-0.0010494039713381254,0.12565890294457205
2016-09-20,2016-38,609.25,609.52,607.94,608.31,72710900.0,9673140000.0,-0.00255792218013684,0.4936687798124053
2016-09-21,2016-38,603.59,603.59,595.88,597.15,82776200.0,9584260000.0,-0.020856903930345894,0.7004359133432212
2016-09-22,2016-38,597.28,598.49,596.21,596.3,67085300.0,9485280000.0,-0.02225064357977935,0.37810449594695084
2016-09-23,2016-38,596.2,603.21,595.79,602.84,51067000.0,9469130000.0,-0.011527046747667469,0.049047441012009196
2016-09-24,2016-38,602.96,604.58,602.04,602.63,35359500.0,9577520000.0,-0.01187138242576291,-0.2736249830523795
2016-09-25,2016-39,602.75,603.38,599.71,600.83,33977800.0,9575360000.0,0.0,0.0
2016-09-26,2016-39,600.81,608.14,600.35,608.04,59153800.0,9545830000.0,0.012000066574571644,0.7409543878650178
2016-09-27,2016-39,608.02,608.25,604.11,606.17,49422400.0,9661590000.0,0.008887705340944851,0.4545497354154773
2016-09-28,2016-39,606.24,606.59,604.61,604.73,48722600.0,9634530000.0,0.006491020754622712,0.433953934627904
2016-09-29,2016-39,605.02,606.82,604.85,605.69,55658600.0,9616160000.0,0.008088810478837694,0.6380872216564935
2016-09-30,2016-39,605.72,609.74,604.14,609.74,56122400.0,9628250000.0,0.014829485877868809,0.651737310832367
2016-10-01,2016-39,609.93,615.24,609.93,613.98,56357000.0,9696280000.0,0.021886390493150998,0.6586418190700987
2016-10-02,2016-40,613.95,614.0,609.68,610.89,39249800.0,9761330000.0,0.0,0.0
2016-10-03,2016-40,610.97,612.57,610.46,612.13,46798300.0,9714980000.0,0.0020298253368036256,0.19231945130930606
2016-10-04,2016-40,612.05,612.05,609.48,610.2,49801600.0,9733330000.0,-0.0011294995825761323,0.2688370386600696
2016-10-05,2016-40,610.22,613.81,609.62,612.51,68077500.0,9705320000.0,0.0026518685851790735,0.7344674367767479
2016-10-06,2016-40,612.47,613.82,611.47,613.02,56812100.0,9742370000.0,0.003486716102735432,0.4474494137549745
2016-10-07,2016-40,612.61,617.91,611.82,617.12,64071400.0,9745740000.0,0.010198235361521757,0.6324006746531192
2016-10-08,2016-40,617.34,619.85,617.34,619.11,42345900.0,9822100000.0,0.013455777635908328,0.07888193060856352
2016-10-09,2016-41,619.17,619.2,616.61,616.75,39243400.0,9852480000.0,0.0,0.0
2016-10-10,2016-41,616.82,621.32,616.2,618.99,67481100.0,9816270000.0,0.0036319416295096385,0.719552842006554
2016-10-11,2016-41,619.24,642.08,618.5,641.07,103590000.0,9855650000.0,0.039432509120389314,1.6396795384701632
2016-10-12,2016-41,640.87,641.34,635.97,636.19,92370200.0,10201000000.0,0.031520064856100705,1.3537766860159923
2016-10-13,2016-41,636.03,638.83,635.03,636.79,61620700.0,10125100000.0,0.0324929063640047,0.5702181768144452
2016-10-14,2016-41,637.01,641.28,637.01,640.38,58144600.0,10141600000.0,0.03831374138629906,0.4816402248530962
2016-10-15,2016-41,640.31,642.1,637.39,638.65,39035400.0,10195200000.0,0.035508715038508276,-0.005300254310278918
2016-10-16,2016-42,639.08,642.9,638.9,641.63,40298100.0,10176800000.0,0.0,0.0
2016-10-17,2016-42,641.82,642.33,638.66,639.19,58063600.0,10221300000.0,-0.0038028147062948436,0.4408520500966546
2016-10-18,2016-42,639.41,640.74,636.0,637.96,65546700.0,10184000000.0,-0.0057198073656156145,0.6265456684062027
2016-10-19,2016-42,638.13,638.87,628.01,630.52,69381700.0,10164800000.0,-0.017315275158580556,0.7217114454527633
2016-10-20,2016-42,630.66,631.92,628.26,630.86,56957300.0,10046700000.0,-0.01678537474868691,0.41339914288763
2016-10-21,2016-42,630.83,634.09,630.69,632.83,55951000.0,10050300000.0,-0.013715069432538973,0.3884277422508753
2016-10-22,2016-42,633.14,658.2,632.85,657.29,78556500.0,10088400000.0,0.024406589467450113,0.9493847104454056
2016-10-23,2016-43,657.62,661.13,653.89,657.07,54474600.0,10479700000.0,0.0,0.0
2016-10-24,2016-43,657.16,657.25,652.6,653.76,62218200.0,10473500000.0,-0.0050375150288402,0.14215065369915525
2016-10-25,2016-43,654.0,664.42,653.7,657.59,90378800.0,10424300000.0,0.0007913920891229331,0.6590998373553913
2016-10-26,2016-43,657.68,679.73,657.68,678.3,88877100.0,10484000000.0,0.032310103946306956,0.6315328611866815
2016-10-27,2016-43,678.21,688.59,678.04,688.31,96105300.0,10812500000.0,0.04754440166192331,0.7642222246698462
2016-10-28,2016-43,688.0,690.44,684.16,689.65,81145500.0,10969800000.0,0.049583758199278405,0.48960249363923736
2016-10-29,2016-43,690.29,720.4,690.05,714.48,134761000.0,11007600000.0,0.08737273045489813,1.4738318408946554
2016-10-30,2016-44,714.12,714.12,696.48,701.86,100665000.0,11388800000.0,0.0,0.0
2016-10-31,2016-44,702.64,709.29,691.68,700.97,97064400.0,11207200000.0,-0.0012680591570968236,-0.035768141856653224
2016-11-01,2016-44,701.34,736.45,701.34,729.79,130527000.0,11187700000.0,0.03979426096372496,0.29664729548502455
2016-11-02,2016-44,730.07,740.83,722.35,740.83,84865200.0,11647200000.0,0.05552389365400501,-0.15695425420950682
2016-11-03,2016-44,742.35,745.77,678.16,688.7,172808000.0,11844300000.0,-0.018750178098196124,0.7166641831818408
2016-11-04,2016-44,689.12,706.93,685.56,703.24,99907700.0,10996400000.0,0.001966204086285117,-0.007522972234639602
2016-11-05,2016-44,703.52,707.51,697.74,703.42,53752300.0,11227200000.0,0.002222665488843756,-0.46602791436944324
2016-11-06,2016-45,703.81,714.26,699.56,711.52,59902200.0,11233000000.0,0.0,0.0
2016-11-07,2016-45,710.74,710.74,699.9,703.13,65047100.0,11344800000.0,-0.011791657297054225,0.08588833131337403
2016-11-08,2016-45,703.09,712.99,702.39,709.85,79660800.0,11224000000.0,-0.0023470879244433807,0.32984765167222574
2016-11-09,2016-45,709.83,740.05,708.61,723.27,132429000.0,11333000000.0,0.016513941983359537,1.210753528251049
2016-11-10,2016-45,722.84,723.02,711.21,715.53,68807800.0,11542100000.0,0.005635821902406191,0.1486689971319919
2016-11-11,2016-45,715.55,718.32,714.41,716.41,63119700.0,11427200000.0,0.006872610748819508,0.05371255145887788
2016-11-12,2016-45,716.75,717.15,704.03,705.05,64622500.0,11447700000.0,-0.009093208904879746,0.07880011084734795
2016-11-13,2016-46,705.2,705.26,687.32,702.03,80318100.0,11264500000.0,0.0,0.0
2016-11-14,2016-46,702.0,706.28,699.81,705.02,62993000.0,11214600000.0,0.004259077247411147,-0.21570604882336608
2016-11-15,2016-46,705.79,715.72,705.26,711.62,72038500.0,11283400000.0,0.013660384883837029,-0.1030851078399514
2016-11-16,2016-46,711.17,747.62,709.04,744.2,141294000.0,11370700000.0,0.060068658034557076,0.7591800602852905
2016-11-17,2016-46,744.88,755.64,739.51,740.98,108579000.0,11911300000.0,0.05548195946042189,0.3518621580938792
2016-11-18,2016-46,740.71,752.88,736.89,751.59,87363100.0,11846000000.0,0.07059527370625185,0.08771372828789525
2016-11-19,2016-46,751.83,756.24,744.47,751.62,110608000.0,12025400000.0,0.07063800692278122,0.37712420986054207
2016-11-20,2016-47,751.88,755.48,717.94,731.03,154116000.0,12027500000.0,0.0,0.0
2016-11-21,2016-47,731.26,741.72,730.51,739.25,60802400.0,11698900000.0,0.011244408574203613,-0.605476394404215
2016-11-22,2016-47,739.64,753.87,736.53,751.35,129906000.0,11834200000.0,0.027796396864697925,-0.15708946507825272
2016-11-23,2016-47,751.74,752.25,738.92,744.59,76543800.0,12029000000.0,0.018549170348686195,-0.5033364478704352
2016-11-24,2016-47,744.62,746.83,733.49,740.29,85919300.0,11916500000.0,0.012667058807436016,-0.44250240078901604
2016-11-25,2016-47,740.44,741.65,734.59,741.65,67807600.0,11851100000.0,0.014527447573970953,-0.5600223208492304
2016-11-26,2016-47,741.51,742.21,729.63,735.38,54962700.0,11869600000.0,0.00595050818707854,-0.6433679825585923
2016-11-27,2016-48,735.44,739.02,731.09,732.03,52601800.0,11773800000.0,0.0,0.0
2016-11-28,2016-48,732.48,738.01,732.48,735.81,61888600.0,11727800000.0,0.005163722798245951,0.1765490914759571
2016-11-29,2016-48,736.33,737.47,734.56,735.6,68511100.0,11790900000.0,0.004876849309454645,0.3024478249793734
2016-11-30,2016-48,736.28,747.93,736.26,745.69,84070800.0,11791600000.0,0.018660437413767328,0.5982494895611936
2016-12-01,2016-48,746.05,758.27,746.05,756.77,80461900.0,11949200000.0,0.03379642910809677,0.5296415712009854
2016-12-02,2016-48,757.54,781.3,757.54,777.94,127605000.0,12134800000.0,0.0627160089067389,1.4258675558631073
2016-12-03,2016-48,778.25,778.25,764.86,771.15,69547300.0,12467800000.0,0.05344043276914889,0.3221467706428298
2016-12-04,2016-49,771.64,773.87,768.16,773.87,60557900.0,12363600000.0,0.0,0.0
2016-12-05,2016-49,773.39,773.47,751.71,758.7,106363000.0,12393100000.0,-0.019602775659994465,0.7563852115083252
2016-12-06,2016-49,758.72,765.62,758.72,764.22,116218000.0,12159400000.0,-0.012469794668355072,0.919122030321395
2016-12-07,2016-49,764.21,771.54,759.75,768.13,96426100.0,12248900000.0,-0.0074172664659438725,0.5922959679909641
2016-12-08,2016-49,768.08,774.7,765.95,770.81,80111900.0,12312500000.0,-0.003954152506234987,0.3228975905703466
2016-12-09,2016-49,769.94,774.53,769.65,772.79,68705300.0,12344000000.0,-0.0013955832374946686,0.13453901142542923
2016-12-10,2016-49,773.02,777.09,772.91,774.65,53843100.0,12394500000.0,0.001007921227079489,-0.11088231262973125
2016-12-11,2016-50,774.75,774.8,765.41,769.73,57313400.0,12423600000.0,0.0,0.0
2016-12-12,2016-50,770.04,781.92,770.04,780.09,76571000.0,12349800000.0,0.01345926493705596,0.3360051925029748
2016-12-13,2016-50,780.65,788.46,777.96,780.56,81645600.0,12521500000.0,0.014069868655242734,0.4245464411463986
2016-12-14,2016-50,780.0,782.03,776.84,781.48,75979000.0,12512900000.0,0.015265092954672488,0.3256760199185531
2016-12-15,2016-50,780.07,781.43,777.8,778.09,81580100.0,12511700000.0,0.010860951242643635,0.4234036019499803
2016-12-16,2016-50,778.96,785.03,778.96,784.91,83608200.0,12498800000.0,0.0197212009405896,0.45878974201495626
2016-12-17,2016-50,785.17,792.51,784.86,790.83,78989800.0,12599600000.0,0.027412209476050053,0.3782082375151361
2016-12-18,2016-51,791.01,794.74,788.03,790.53,60524400.0,12694800000.0,0.0,0.0
2016-12-19,2016-51,790.69,793.61,790.32,792.71,74886400.0,12691100000.0,0.0027576436061882426,0.2372927282220063
2016-12-20,2016-51,792.25,801.34,791.5,800.88,99629300.0,12717600000.0,0.013092482258737936,0.6461014070358402
2016-12-21,2016-51,800.64,834.28,799.4,834.28,155576000.0,12853700000.0,0.055342618243456876,1.5704674478392184
2016-12-22,2016-51,834.18,875.78,834.15,864.54,200027000.0,13393800000.0,0.09362073545595995,2.3048985202662067
2016-12-23,2016-51,864.89,925.12,864.68,921.98,275564000.0,13888600000.0,0.1662808495566266,3.5529406322078367
2016-12-24,2016-51,922.18,923.48,886.34,898.82,137727000.0,14810300000.0,0.13698404867620462,1.2755615916886414
2016-12-25,2016-52,899.65,899.65,862.42,896.18,143665000.0,14450100000.0,0.0,0.0
2016-12-26,2016-52,896.9,913.18,896.9,907.61,123771000.0,14407800000.0,0.01275413421410887,-0.13847492430306618
2016-12-27,2016-52,908.35,940.05,904.25,933.2,167308000.0,14593300000.0,0.04130866566984315,0.16457035464448544
2016-12-28,2016-52,934.83,975.92,934.83,975.92,236630000.0,15020500000.0,0.08897766073779811,0.647095673963735
2016-12-29,2016-52,975.13,979.4,954.5,973.5,199320000.0,15670000000.0,0.08627731036175779,0.3873942853165351
2016-12-30,2016-52,972.53,972.53,934.83,961.24,187474000.0,15630200000.0,0.07259702291950276,0.3049385723732294
2016-12-31,2016-52,960.63,963.74,947.24,963.74,99135100.0,15440700000.0,0.07538664107656956,-0.30995649601503494
2017-01-01,2017-01,963.66,1003.08,958.7,998.33,147775000.0,15491200000.0,0.0,0.0
2017-01-02,2017-01,998.62,1031.39,996.7,1021.75,222185000.0,16055100000.0,0.0234591768252983,0.5035357807477585
2017-01-03,2017-01,1021.6,1044.08,1021.6,1043.84,185168000.0,16426600000.0,0.04558612883515467,0.2530400947386229
2017-01-04,2017-01,1044.4,1159.42,1044.4,1154.73,344946000.0,16795400000.0,0.1566616249136057,1.3342649297919134
2017-01-05,2017-01,1156.73,1191.1,910.42,1013.38,510199000.0,18604000000.0,0.015075175543157071,2.452539333446117
2017-01-06,2017-01,1014.24,1046.81,883.94,902.2,351876000.0,16314100000.0,-0.0962908056454278,1.381160548130604
2017-01-07,2017-01,903.49,908.59,823.56,908.59,279550000.0,14534400000.0,-0.08989011649454592,0.8917272881069194
2017-01-08,2017-02,908.17,942.72,887.25,911.2,158715000.0,14611400000.0,0.0,0.0
2017-01-09,2017-02,913.24,913.69,879.81,902.83,141877000.0,14694900000.0,-0.00918568920105356,-0.10608953155026302
2017-01-10,2017-02,902.44,914.87,901.06,907.68,115808000.0,14522600000.0,-0.0038630377524144777,-0.2703399174621176
2017-01-11,2017-02,908.12,919.45,762.76,777.76,310929000.0,14615700000.0,-0.14644424934152767,0.9590397882997825
2017-01-12,2017-02,775.18,826.25,755.76,804.83,222326000.0,12477600000.0,-0.11673617208077258,0.4007875752134329
2017-01-13,2017-02,803.74,829.0,780.0,823.98,168968000.0,12939100000.0,-0.09571992976294996,0.06460006930661888
2017-01-14,2017-02,825.14,835.09,812.46,818.41,93063300.0,13285200000.0,-0.10183274802458309,-0.41364521311785274
2017-01-15,2017-03,818.14,823.31,812.87,821.8,71013600.0,13174300000.0,0.0,0.0
2017-01-16,2017-03,821.78,834.53,820.27,831.53,82755200.0,13234600000.0,0.011839863713799081,0.16534297655660324
2017-01-17,2017-03,830.95,910.56,830.8,907.94,155095000.0,13383900000.0,0.1048186906789974,1.184018272556243
2017-01-18,2017-03,909.37,917.5,858.3,886.62,225677000.0,14648900000.0,0.07887563884156745,2.177940563497696
2017-01-19,2017-03,888.34,904.61,884.34,899.07,105625000.0,14311700000.0,0.0940253102944757,0.48739114761116187
2017-01-20,2017-03,898.17,899.4,887.01,895.03,86728400.0,14472100000.0,0.08910927232903387,0.22129282278324158
2017-01-21,2017-03,895.55,927.37,895.53,921.79,111158000.0,14432000000.0,0.12167193964468237,0.5653058005790441
2017-01-22,2017-04,922.21,937.52,897.56,924.67,116573000.0,14863600000.0,0.0,0.0
2017-01-23,2017-04,925.5,928.27,916.74,921.01,73588600.0,14918800000.0,-0.003958168860242028,-0.3687337548145797
2017-01-24,2017-04,910.68,924.14,892.29,892.69,111349000.0,14681400000.0,-0.034585311516540984,-0.04481312139174598
2017-01-25,2017-04,891.92,903.25,891.69,901.54,120831000.0,14380700000.0,-0.025014329436447547,0.03652646839319562
2017-01-26,2017-04,902.39,919.33,902.22,917.59,131958000.0,14551200000.0,-0.007656785664074683,0.13197738755972654
2017-01-27,2017-04,918.36,923.22,915.85,919.75,125594000.0,14810400000.0,-0.005320817156390878,0.07738498623180323
2017-01-28,2017-04,919.81,923.91,919.81,921.59,68979600.0,14835800000.0,-0.0033309180572528296,-0.40827121203023
2017-01-29,2017-05,922.07,923.42,919.15,919.5,60851700.0,14874000000.0,0.0,0.0
2017-01-30,2017-05,920.15,923.05,919.47,920.38,78227300.0,14844900000.0,0.0009570418705817652,0.28554009173120876
2017-01-31,2017-05,920.96,972.02,920.96,970.4,164582000.0,14859700000.0,0.05535617183251773,1.7046409549774286
2017-02-01,2017-05,970.94,989.11,970.74,989.02,150110000.0,15667900000.0,0.07560630777596522,1.4668168678935838
2017-02-02,2017-05,990.0,1013.52,983.22,1011.8,145821000.0,15977800000.0,0.10038064165307237,1.3963340383259628
2017-02-03,2017-05,1011.46,1033.87,1008.79,1029.91,201278000.0,16326100000.0,0.12007612833061465,2.3076808043160666
2017-02-04,2017-05,1031.33,1045.9,1015.16,1042.9,155064000.0,16648800000.0,0.13420337139749883,1.5482279048900853
2017-02-05,2017-06,1043.52,1043.63,1022.37,1027.34,114208000.0,16847400000.0,0.0,0.0
2017-02-06,2017-06,1028.4,1044.64,1028.16,1038.15,111762000.0,16605400000.0,0.010522319777289013,-0.02141706360325024
2017-02-07,2017-06,1040.14,1061.93,1040.14,1061.35,146007000.0,16796600000.0,0.03310491171374608,0.2784305827963014
2017-02-08,2017-06,1062.32,1078.97,1037.49,1063.07,201855000.0,17156700000.0,0.03477913835731106,0.7674331045110676
2017-02-09,2017-06,1064.7,1088.99,953.34,994.38,407220000.0,17197100000.0,-0.03208285475110473,2.5655996077332586
2017-02-10,2017-06,995.63,998.9,946.69,988.67,190452000.0,16083600000.0,-0.03764089785270697,0.6675889604931353
2017-02-11,2017-06,988.9,1009.29,982.83,1004.45,102261000.0,15976700000.0,-0.022280841785582095,-0.10460738302045391
2017-02-12,2017-07,1003.52,1004.76,996.92,999.18,67530000.0,16214700000.0,0.0,0.0
2017-02-13,2017-07,998.88,1002.1,976.0,990.64,100607000.0,16141500000.0,-0.008547008547008517,0.4898119354361026
2017-02-14,2017-07,991.74,1011.51,986.47,1004.55,137946000.0,16028000000.0,0.005374407013751359,1.0427365615282098
2017-02-15,2017-07,1006.21,1008.84,1001.58,1007.48,89759400.0,16264100000.0,0.008306811585500284,0.32917814304753445
2017-02-16,2017-07,1007.65,1033.37,1007.65,1027.44,122277000.0,16289100000.0,0.028283192217618547,0.810706352732119
2017-02-17,2017-07,1026.12,1053.17,1025.64,1046.21,136474000.0,16589600000.0,0.04706859624892412,1.0209388419961498
2017-02-18,2017-07,1049.21,1061.1,1046.96,1054.42,99073500.0,16964800000.0,0.0552853339738586,0.4671035095513105
2017-02-19,2017-08,1054.76,1056.81,1043.46,1047.87,77423300.0,17056600000.0,0.0,0.0
2017-02-20,2017-08,1048.69,1080.49,1041.69,1079.98,109478000.0,16960200000.0,0.03064311412675247,0.4140187772931405
2017-02-21,2017-08,1079.28,1117.25,1076.93,1115.3,186869000.0,17456900000.0,0.06434958534932766,1.4136015902189651
2017-02-22,2017-08,1114.8,1125.39,1100.55,1117.44,136100000.0,18033400000.0,0.06639182341320993,0.7578687552713459
2017-02-23,2017-08,1117.27,1176.62,1116.96,1166.72,189454000.0,18075200000.0,0.11342055789363203,1.4469894721614809
2017-02-24,2017-08,1172.71,1200.39,1131.96,1173.68,330759000.0,18974400000.0,0.12006260318550988,3.272086051614953
2017-02-25,2017-08,1170.41,1174.85,1124.59,1143.84,139961000.0,18939500000.0,0.09158578831343589,0.8077374640450614
2017-02-26,2017-09,1144.27,1167.47,1130.2,1165.2,116486000.0,18518900000.0,0.0,0.0
2017-02-27,2017-09,1163.78,1181.98,1163.38,1179.97,131570000.0,18837300000.0,0.012675935461723187,0.12949195611489794
2017-02-28,2017-09,1180.72,1193.25,1171.82,1179.97,184956000.0,19113600000.0,0.012675935461723187,0.5877959583125869
2017-03-01,2017-09,1180.04,1222.5,1179.69,1222.5,229057000.0,19104800000.0,0.04917610710607612,0.9663908109128994
2017-03-02,2017-09,1224.68,1262.13,1215.62,1251.01,368275000.0,19829800000.0,0.07364400961208362,2.1615387256837733
2017-03-03,2017-09,1250.71,1280.31,1250.71,1274.99,315739000.0,20253700000.0,0.09422416752488849,1.7105317377195544
2017-03-04,2017-09,1277.43,1279.4,1230.51,1255.15,183270000.0,20688800000.0,0.07719704771713021,0.5733221159624333
2017-03-05,2017-10,1254.29,1267.29,1238.06,1267.12,134127000.0,20316000000.0,0.0,0.0
2017-03-06,2017-10,1267.47,1276.0,1264.6,1272.83,153657000.0,20531900000.0,0.004506281962245229,0.14560826679192118
2017-03-07,2017-10,1273.21,1275.55,1204.8,1223.54,291256000.0,20627100000.0,-0.034392954100637585,1.1714941808882626
2017-03-08,2017-10,1223.23,1232.16,1148.08,1150.0,332603000.0,19819800000.0,-0.09243007765641764,1.4797617183713943
2017-03-09,2017-10,1150.35,1197.46,1141.23,1188.49,212283000.0,18640900000.0,-0.062054106951196286,0.5827014695027846
2017-03-10,2017-10,1189.36,1270.47,1077.25,1116.72,563796000.0,19275300000.0,-0.11869436201780403,3.203448970006039
2017-03-11,2017-10,1116.32,1193.83,1116.32,1175.83,283320000.0,18093700000.0,-0.07204526800934397,1.1123263772394818
2017-03-12,2017-11,1176.62,1226.98,1175.36,1221.38,227176000.0,19073300000.0,0.0,0.0
2017-03-13,2017-11,1221.78,1237.37,1217.03,1231.92,380277000.0,19807700000.0,0.008629582930783197,0.6739312251294152
2017-03-14,2017-11,1232.16,1244.81,1220.72,1240.0,245306000.0,19978200000.0,0.015245050680377847,0.0798059654188823
2017-03-15,2017-11,1240.16,1251.61,1239.75,1249.61,297805000.0,20110400000.0,0.023113199823150632,0.3108999190055288
2017-03-16,2017-11,1251.33,1257.98,1152.44,1187.81,638568000.0,20293700000.0,-0.027485303509145576,1.8108955171320913
2017-03-17,2017-11,1180.16,1180.16,1099.57,1100.23,706599000.0,19141800000.0,-0.09919107894349022,2.110359368947424
2017-03-18,2017-11,1099.69,1114.07,957.65,973.82,621302000.0,17838700000.0,-0.2026887618922858,1.7348927703630665
2017-03-19,2017-12,976.73,1069.91,976.73,1036.74,406648000.0,15846000000.0,0.0,0.0
2017-03-20,2017-12,1037.24,1063.03,1036.68,1054.23,286530000.0,16829800000.0,0.01687018924706285,-0.2953856898349433
2017-03-21,2017-12,1055.36,1122.43,1055.36,1120.54,337391000.0,17125600000.0,0.08083029496305727,-0.17031191595679807
2017-03-22,2017-12,1120.65,1120.65,1014.21,1049.14,380841000.0,18187100000.0,0.011960568705750907,-0.06346274910979521
2017-03-23,2017-12,1050.05,1058.01,1028.93,1038.59,248540000.0,17043400000.0,0.0017844396859385547,-0.3888080108595149
2017-03-24,2017-12,1038.45,1040.47,934.36,937.52,491038000.0,16857000000.0,-0.09570384088585371,0.20752591922252162
2017-03-25,2017-12,936.54,975.76,903.71,972.78,435803000.0,15204800000.0,-0.06169338503385613,0.07169591391080243
2017-03-26,2017-13,974.01,1007.96,954.19,966.73,303668000.0,15814800000.0,0.0,0.0
2017-03-27,2017-13,972.05,1046.4,971.98,1045.77,372535000.0,15785000000.0,0.08176016054120594,0.2267838560533213
2017-03-28,2017-13,1044.58,1064.65,1027.73,1047.15,326332000.0,16964500000.0,0.08318765322272004,0.0746341399159609
2017-03-29,2017-13,1046.08,1055.13,1015.88,1039.97,298458000.0,16990900000.0,0.07576055361890077,-0.01715689503009865
2017-03-30,2017-13,1042.21,1049.29,1020.04,1026.43,352969000.0,16929800000.0,0.06175457470027834,0.1623516471936457
2017-03-31,2017-13,1026.64,1074.92,1026.64,1071.79,447287000.0,16679000000.0,0.10867563849265038,0.4729474294295086
2017-04-01,2017-13,1071.71,1091.72,1061.09,1080.5,289634000.0,17413000000.0,0.11768539302597425,-0.04621494526917558
2017-04-02,2017-14,1080.61,1107.59,1075.45,1102.17,514187000.0,17559400000.0,0.0,0.0
2017-04-03,2017-14,1102.95,1151.74,1102.95,1143.81,580444000.0,17924600000.0,0.03778001578703827,0.12885778909229528
2017-04-04,2017-14,1145.52,1156.44,1120.52,1133.25,436310000.0,18619000000.0,0.02819891668254426,-0.1514565712474255
2017-04-05,2017-14,1134.14,1135.09,1113.63,1124.78,414784000.0,18435700000.0,0.02051407677581496,-0.19332071794891736
2017-04-06,2017-14,1125.81,1188.37,1125.81,1182.68,511222000.0,18302600000.0,0.07304680766125005,-0.00576638460326695
2017-04-07,2017-14,1178.94,1186.58,1163.39,1176.9,317022000.0,19168500000.0,0.0678026075832221,-0.38344998998418867
2017-04-08,2017-14,1172.65,1184.98,1162.58,1175.95,209312000.0,19068600000.0,0.06694067158423844,-0.5929263089109604
2017-04-09,2017-15,1176.57,1197.21,1171.86,1187.87,242343000.0,19134400000.0,0.0,0.0
2017-04-10,2017-15,1187.3,1190.34,1179.04,1187.13,215883000.0,19311200000.0,-0.0006229637923339526,-0.10918409031826792
2017-04-11,2017-15,1187.46,1208.07,1187.46,1205.01,216182000.0,19316000000.0,0.01442918837919982,-0.10795030184490573
2017-04-12,2017-15,1204.81,1207.14,1196.76,1200.37,288702000.0,19600800000.0,0.010523037032671878,0.1912949827310877
2017-04-13,2017-15,1201.02,1205.89,1156.44,1169.28,351969000.0,19541300000.0,-0.015649860674989635,0.45235884675852
2017-04-14,2017-15,1170.33,1190.8,1159.79,1167.54,254827000.0,19043800000.0,-0.017114667429937613,0.051513763550009806
2017-04-15,2017-15,1167.3,1188.0,1164.96,1172.52,203559000.0,18996500000.0,-0.012922289476121063,-0.16003763261162895
2017-04-16,2017-16,1172.61,1187.22,1172.61,1182.94,183231000.0,19085100000.0,0.0,0.0
2017-04-17,2017-16,1183.25,1194.9,1172.65,1193.91,253206000.0,19260500000.0,0.00927350499602686,0.3818949850189106
